OptionKey,Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,OpenInterest,UnderlyingPrice,DataDate
SPY2020-08-21P155.002020-08-04,SPY,2020-08-21,0.01,5673,0,0,0,put,155.00,0,3071,330.0600,2020-08-04
SPY2020-08-21P160.002020-08-04,SPY,2020-08-21,0.01,5491,0,0,0.01,put,160.00,0,4014,330.0600,2020-08-04
SPY2020-08-21P165.002020-08-04,SPY,2020-08-21,0.01,2058,0,0,0,put,165.00,0,16091,330.0600,2020-08-04
SPY2020-08-21P170.002020-08-04,SPY,2020-08-21,0.02,16600,0.01,4578,0.03,put,170.00,0,4476,330.0600,2020-08-04
SPY2020-08-21P175.002020-08-04,SPY,2020-08-21,0.02,16551,0.01,6240,0.01,put,175.00,9,3227,330.0600,2020-08-04
SPY2020-08-21P180.002020-08-04,SPY,2020-08-21,0.02,16175,0.01,6370,0.01,put,180.00,0,8100,330.0600,2020-08-04
SPY2020-08-21P185.002020-08-04,SPY,2020-08-21,0.02,6627,0.01,7535,0.01,put,185.00,9,4531,330.0600,2020-08-04
SPY2020-08-21P190.002020-08-04,SPY,2020-08-21,0.02,8605,0.01,5903,0.02,put,190.00,0,6948,330.0600,2020-08-04
SPY2020-08-21P195.002020-08-04,SPY,2020-08-21,0.02,5373,0.01,5927,0.02,put,195.00,2,6806,330.0600,2020-08-04
SPY2020-08-21P200.002020-08-04,SPY,2020-08-21,0.03,17303,0.02,2577,0.02,put,200.00,457,72182,330.0600,2020-08-04
SPY2020-08-21P205.002020-08-04,SPY,2020-08-21,0.03,16300,0.02,6420,0.02,put,205.00,1,6373,330.0600,2020-08-04
SPY2020-08-21P210.002020-08-04,SPY,2020-08-21,0.03,7453,0.02,5927,0.02,put,210.00,52,7885,330.0600,2020-08-04
SPY2020-08-21P215.002020-08-04,SPY,2020-08-21,0.03,5197,0.02,13245,0.03,put,215.00,90,6986,330.0600,2020-08-04
SPY2020-08-21P220.002020-08-04,SPY,2020-08-21,0.04,7295,0.03,5521,0.03,put,220.00,150,15715,330.0600,2020-08-04
SPY2020-08-21P221.002020-08-04,SPY,2020-08-21,0.04,6904,0.03,6105,0.05,put,221.00,0,3222,330.0600,2020-08-04
SPY2020-08-21P222.002020-08-04,SPY,2020-08-21,0.04,6501,0.03,6750,0.06,put,222.00,0,9073,330.0600,2020-08-04
SPY2020-08-21P223.002020-08-04,SPY,2020-08-21,0.04,6003,0.03,7136,0.07,put,223.00,0,2292,330.0600,2020-08-04
SPY2020-08-21P224.002020-08-04,SPY,2020-08-21,0.04,5416,0.03,7341,0.08,put,224.00,0,1982,330.0600,2020-08-04
SPY2020-08-21P225.002020-08-04,SPY,2020-08-21,0.04,1671,0.03,7306,0.05,put,225.00,73,12817,330.0600,2020-08-04
SPY2020-08-21P226.002020-08-04,SPY,2020-08-21,0.05,7818,0.04,3971,0.05,put,226.00,0,1222,330.0600,2020-08-04
SPY2020-08-21P227.002020-08-04,SPY,2020-08-21,0.05,7321,0.04,5421,0.08,put,227.00,0,2029,330.0600,2020-08-04
SPY2020-08-21P228.002020-08-04,SPY,2020-08-21,0.05,6697,0.04,5737,0.04,put,228.00,5,1571,330.0600,2020-08-04
SPY2020-08-21P229.002020-08-04,SPY,2020-08-21,0.05,6279,0.04,6251,0.06,put,229.00,0,1926,330.0600,2020-08-04
SPY2020-08-21P230.002020-08-04,SPY,2020-08-21,0.05,5912,0.04,7103,0.05,put,230.00,120,31096,330.0600,2020-08-04
SPY2020-08-21P231.002020-08-04,SPY,2020-08-21,0.05,4775,0.04,7108,0.09,put,231.00,0,1522,330.0600,2020-08-04
SPY2020-08-21P232.002020-08-04,SPY,2020-08-21,0.05,1002,0.04,11592,0.06,put,232.00,0,1876,330.0600,2020-08-04
SPY2020-08-21P233.002020-08-04,SPY,2020-08-21,0.06,11299,0.05,4071,0.05,put,233.00,1,1807,330.0600,2020-08-04
SPY2020-08-21P234.002020-08-04,SPY,2020-08-21,0.06,6659,0.05,5754,0.06,put,234.00,0,1927,330.0600,2020-08-04
SPY2020-08-21P235.002020-08-04,SPY,2020-08-21,0.06,6183,0.05,6240,0.05,put,235.00,26,10326,330.0600,2020-08-04
SPY2020-08-21P236.002020-08-04,SPY,2020-08-21,0.06,4819,0.05,6673,0.11,put,236.00,0,3065,330.0600,2020-08-04
SPY2020-08-21P237.002020-08-04,SPY,2020-08-21,0.06,4122,0.05,7095,0.07,put,237.00,0,2125,330.0600,2020-08-04
SPY2020-08-21P238.002020-08-04,SPY,2020-08-21,0.07,14175,0.06,3390,0.05,put,238.00,18,2476,330.0600,2020-08-04
SPY2020-08-21P239.002020-08-04,SPY,2020-08-21,0.07,8790,0.06,7143,0.08,put,239.00,0,3380,330.0600,2020-08-04
SPY2020-08-21P240.002020-08-04,SPY,2020-08-21,0.07,6248,0.06,5959,0.07,put,240.00,129,30633,330.0600,2020-08-04
SPY2020-08-21P241.002020-08-04,SPY,2020-08-21,0.07,5054,0.06,6376,0.12,put,241.00,0,2693,330.0600,2020-08-04
SPY2020-08-21P242.002020-08-04,SPY,2020-08-21,0.07,1826,0.06,7125,0.07,put,242.00,6,1928,330.0600,2020-08-04
SPY2020-08-21P243.002020-08-04,SPY,2020-08-21,0.08,14097,0.07,4688,0.09,put,243.00,0,4384,330.0600,2020-08-04
SPY2020-08-21P244.002020-08-04,SPY,2020-08-21,0.08,13658,0.07,7506,0.15,put,244.00,0,3065,330.0600,2020-08-04
SPY2020-08-21P245.002020-08-04,SPY,2020-08-21,0.08,6795,0.07,6158,0.07,put,245.00,501,10264,330.0600,2020-08-04
SPY2020-08-21P246.002020-08-04,SPY,2020-08-21,0.08,4829,0.07,6561,0.14,put,246.00,0,2650,330.0600,2020-08-04
SPY2020-08-21P247.002020-08-04,SPY,2020-08-21,0.08,2311,0.07,7008,0.07,put,247.00,2,3465,330.0600,2020-08-04
SPY2020-08-21P248.002020-08-04,SPY,2020-08-21,0.09,13153,0.08,4848,0.08,put,248.00,10,3022,330.0600,2020-08-04
SPY2020-08-21P249.002020-08-04,SPY,2020-08-21,0.09,10335,0.08,6135,0.10,put,249.00,0,4386,330.0600,2020-08-04
SPY2020-08-21P250.002020-08-04,SPY,2020-08-21,0.09,6236,0.08,6491,0.08,put,250.00,1151,77824,330.0600,2020-08-04
SPY2020-08-21P251.002020-08-04,SPY,2020-08-21,0.09,3367,0.08,7240,0.10,put,251.00,0,4067,330.0600,2020-08-04
SPY2020-08-21P252.002020-08-04,SPY,2020-08-21,0.09,459,0.08,12279,0.09,put,252.00,36,3084,330.0600,2020-08-04
SPY2020-08-21P253.002020-08-04,SPY,2020-08-21,0.10,9613,0.09,5178,0.09,put,253.00,2,7884,330.0600,2020-08-04
SPY2020-08-21P254.002020-08-04,SPY,2020-08-21,0.10,4958,0.09,7333,0.12,put,254.00,0,2521,330.0600,2020-08-04
SPY2020-08-21P255.002020-08-04,SPY,2020-08-21,0.10,2708,0.09,7050,0.10,put,255.00,646,26699,330.0600,2020-08-04
SPY2020-08-21P256.002020-08-04,SPY,2020-08-21,0.11,11396,0.10,4853,0.09,put,256.00,1,3587,330.0600,2020-08-04
SPY2020-08-21P257.002020-08-04,SPY,2020-08-21,0.11,7538,0.10,6753,0.22,put,257.00,0,7915,330.0600,2020-08-04
SPY2020-08-21P258.002020-08-04,SPY,2020-08-21,0.11,3574,0.10,7647,0.11,put,258.00,61,42089,330.0600,2020-08-04
SPY2020-08-21P259.002020-08-04,SPY,2020-08-21,0.12,11124,0.11,5519,0.12,put,259.00,8,12003,330.0600,2020-08-04
SPY2020-08-21P260.002020-08-04,SPY,2020-08-21,0.12,9635,0.11,7300,0.11,put,260.00,1263,49278,330.0600,2020-08-04
SPY2020-08-21P261.002020-08-04,SPY,2020-08-21,0.12,3530,0.11,8116,0.13,put,261.00,102,4104,330.0600,2020-08-04
SPY2020-08-21P262.002020-08-04,SPY,2020-08-21,0.13,9531,0.12,5397,0.11,put,262.00,20,4115,330.0600,2020-08-04
SPY2020-08-21P263.002020-08-04,SPY,2020-08-21,0.13,5015,0.12,7138,0.12,put,263.00,5,3350,330.0600,2020-08-04
SPY2020-08-21P264.002020-08-04,SPY,2020-08-21,0.14,12598,0.13,3111,0.14,put,264.00,6,4989,330.0600,2020-08-04
SPY2020-08-21P265.002020-08-04,SPY,2020-08-21,0.14,6672,0.13,6130,0.14,put,265.00,62,62471,330.0600,2020-08-04
SPY2020-08-21P266.002020-08-04,SPY,2020-08-21,0.14,260,0.13,7466,0.14,put,266.00,1,3528,330.0600,2020-08-04
SPY2020-08-21P267.002020-08-04,SPY,2020-08-21,0.15,6171,0.14,5482,0.14,put,267.00,2,3599,330.0600,2020-08-04
SPY2020-08-21P268.002020-08-04,SPY,2020-08-21,0.15,260,0.14,7082,0.15,put,268.00,20,7711,330.0600,2020-08-04
SPY2020-08-21P269.002020-08-04,SPY,2020-08-21,0.16,5946,0.15,4974,0.15,put,269.00,217,4486,330.0600,2020-08-04
SPY2020-08-21P270.002020-08-04,SPY,2020-08-21,0.17,10802,0.16,3015,0.17,put,270.00,3112,42210,330.0600,2020-08-04
SPY2020-08-21P271.002020-08-04,SPY,2020-08-21,0.17,5065,0.16,4740,0.17,put,271.00,6,7352,330.0600,2020-08-04
SPY2020-08-21P272.002020-08-04,SPY,2020-08-21,0.18,6183,0.17,3045,0.18,put,272.00,18,5777,330.0600,2020-08-04
SPY2020-08-21P273.002020-08-04,SPY,2020-08-21,0.18,4240,0.17,4953,0.19,put,273.00,8,7766,330.0600,2020-08-04
SPY2020-08-21P274.002020-08-04,SPY,2020-08-21,0.19,5233,0.18,4085,0.19,put,274.00,216,7324,330.0600,2020-08-04
SPY2020-08-21P275.002020-08-04,SPY,2020-08-21,0.20,5663,0.19,2968,0.19,put,275.00,228,61554,330.0600,2020-08-04
SPY2020-08-21P276.002020-08-04,SPY,2020-08-21,0.20,4615,0.19,4471,0.21,put,276.00,11,3299,330.0600,2020-08-04
SPY2020-08-21P277.002020-08-04,SPY,2020-08-21,0.21,5318,0.20,4007,0.21,put,277.00,429,7889,330.0600,2020-08-04
SPY2020-08-21P278.002020-08-04,SPY,2020-08-21,0.22,5753,0.21,2945,0.22,put,278.00,53,4397,330.0600,2020-08-04
SPY2020-08-21P279.002020-08-04,SPY,2020-08-21,0.22,350,0.21,5825,0.26,put,279.00,22,9560,330.0600,2020-08-04
SPY2020-08-21P280.002020-08-04,SPY,2020-08-21,0.23,3745,0.22,4451,0.23,put,280.00,1804,82792,330.0600,2020-08-04
SPY2020-08-21P281.002020-08-04,SPY,2020-08-21,0.24,4356,0.23,3891,0.24,put,281.00,34,6072,330.0600,2020-08-04
SPY2020-08-21P282.002020-08-04,SPY,2020-08-21,0.25,3580,0.24,3787,0.26,put,282.00,68,5362,330.0600,2020-08-04
SPY2020-08-21P283.002020-08-04,SPY,2020-08-21,0.26,4416,0.25,3522,0.27,put,283.00,48,8795,330.0600,2020-08-04
SPY2020-08-21P284.002020-08-04,SPY,2020-08-21,0.27,3006,0.26,3517,0.27,put,284.00,45,6450,330.0600,2020-08-04
SPY2020-08-21P285.002020-08-04,SPY,2020-08-21,0.28,2018,0.27,4744,0.27,put,285.00,4350,69830,330.0600,2020-08-04
SPY2020-08-21P286.002020-08-04,SPY,2020-08-21,0.29,350,0.28,5327,0.30,put,286.00,68,6843,330.0600,2020-08-04
SPY2020-08-21P287.002020-08-04,SPY,2020-08-21,0.31,5053,0.30,3695,0.31,put,287.00,400,5618,330.0600,2020-08-04
SPY2020-08-21P288.002020-08-04,SPY,2020-08-21,0.32,3764,0.31,3957,0.34,put,288.00,3801,11314,330.0600,2020-08-04
SPY2020-08-21P289.002020-08-04,SPY,2020-08-21,0.34,4760,0.33,3266,0.34,put,289.00,186,8346,330.0600,2020-08-04
SPY2020-08-21P290.002020-08-04,SPY,2020-08-21,0.35,791,0.34,7164,0.35,put,290.00,867,84821,330.0600,2020-08-04
SPY2020-08-21P291.002020-08-04,SPY,2020-08-21,0.37,4696,0.36,3133,0.39,put,291.00,90,13404,330.0600,2020-08-04
SPY2020-08-21P292.002020-08-04,SPY,2020-08-21,0.39,6395,0.38,3365,0.38,put,292.00,119,10300,330.0600,2020-08-04
SPY2020-08-21P293.002020-08-04,SPY,2020-08-21,0.41,5621,0.40,2550,0.41,put,293.00,69,8021,330.0600,2020-08-04
SPY2020-08-21P294.002020-08-04,SPY,2020-08-21,0.43,2966,0.42,5334,0.42,put,294.00,147,13224,330.0600,2020-08-04
SPY2020-08-21P295.002020-08-04,SPY,2020-08-21,0.46,7486,0.45,1898,0.46,put,295.00,4200,63071,330.0600,2020-08-04
SPY2020-08-21P296.002020-08-04,SPY,2020-08-21,0.48,344,0.47,5929,0.52,put,296.00,508,11241,330.0600,2020-08-04
SPY2020-08-21P297.002020-08-04,SPY,2020-08-21,0.51,2440,0.50,5224,0.50,put,297.00,151,12120,330.0600,2020-08-04
SPY2020-08-21P298.002020-08-04,SPY,2020-08-21,0.55,9927,0.54,415,0.53,put,298.00,497,12504,330.0600,2020-08-04
SPY2020-08-21P299.002020-08-04,SPY,2020-08-21,0.58,2887,0.57,3948,0.56,put,299.00,256,17652,330.0600,2020-08-04
SPY2020-08-21P300.002020-08-04,SPY,2020-08-21,0.62,7119,0.61,2663,0.62,put,300.00,7042,104046,330.0600,2020-08-04
SPY2020-08-21P301.002020-08-04,SPY,2020-08-21,0.66,3251,0.65,3134,0.66,put,301.00,161,11351,330.0600,2020-08-04
SPY2020-08-21P302.002020-08-04,SPY,2020-08-21,0.70,231,0.69,3345,0.70,put,302.00,1054,11175,330.0600,2020-08-04
SPY2020-08-21P303.002020-08-04,SPY,2020-08-21,0.75,340,0.74,4215,0.76,put,303.00,201,16980,330.0600,2020-08-04
SPY2020-08-21P304.002020-08-04,SPY,2020-08-21,0.81,3881,0.80,801,0.80,put,304.00,830,8022,330.0600,2020-08-04
SPY2020-08-21P305.002020-08-04,SPY,2020-08-21,0.86,405,0.85,3365,0.85,put,305.00,13536,116897,330.0600,2020-08-04
SPY2020-08-21P306.002020-08-04,SPY,2020-08-21,0.92,182,0.91,3721,1.00,put,306.00,204,17978,330.0600,2020-08-04
SPY2020-08-21P307.002020-08-04,SPY,2020-08-21,0.99,386,0.98,2914,0.98,put,307.00,919,18610,330.0600,2020-08-04
SPY2020-08-21P308.002020-08-04,SPY,2020-08-21,1.07,5053,1.06,100,1.05,put,308.00,754,14124,330.0600,2020-08-04
SPY2020-08-21P309.002020-08-04,SPY,2020-08-21,1.15,5289,1.14,100,1.16,put,309.00,209,7728,330.0600,2020-08-04
SPY2020-08-21P310.002020-08-04,SPY,2020-08-21,1.23,2611,1.22,335,1.22,put,310.00,33305,110964,330.0600,2020-08-04
SPY2020-08-21P311.002020-08-04,SPY,2020-08-21,1.32,2219,1.31,242,1.31,put,311.00,12142,16005,330.0600,2020-08-04
SPY2020-08-21P312.002020-08-04,SPY,2020-08-21,1.42,3199,1.41,142,1.41,put,312.00,735,19567,330.0600,2020-08-04
SPY2020-08-21P313.002020-08-04,SPY,2020-08-21,1.52,127,1.51,2038,1.51,put,313.00,854,8717,330.0600,2020-08-04
SPY2020-08-21P314.002020-08-04,SPY,2020-08-21,1.64,3148,1.62,2180,1.62,put,314.00,740,15999,330.0600,2020-08-04
SPY2020-08-21P315.002020-08-04,SPY,2020-08-21,1.76,2141,1.75,10,1.73,put,315.00,16024,97313,330.0600,2020-08-04
SPY2020-08-21P316.002020-08-04,SPY,2020-08-21,1.89,1898,1.88,25,1.88,put,316.00,2435,7334,330.0600,2020-08-04
SPY2020-08-21P317.002020-08-04,SPY,2020-08-21,2.03,1367,2.02,162,2.01,put,317.00,1292,11719,330.0600,2020-08-04
SPY2020-08-21P318.002020-08-04,SPY,2020-08-21,2.18,960,2.16,2831,2.17,put,318.00,1436,13552,330.0600,2020-08-04
SPY2020-08-21P319.002020-08-04,SPY,2020-08-21,2.34,20,2.33,268,2.32,put,319.00,2329,6758,330.0600,2020-08-04
SPY2020-08-21P320.002020-08-04,SPY,2020-08-21,2.52,1206,2.51,49,2.50,put,320.00,17672,63273,330.0600,2020-08-04
SPY2020-08-21P321.002020-08-04,SPY,2020-08-21,2.71,1157,2.69,1360,2.70,put,321.00,1958,14123,330.0600,2020-08-04
SPY2020-08-21P322.002020-08-04,SPY,2020-08-21,2.91,133,2.90,136,2.84,put,322.00,1549,16200,330.0600,2020-08-04
SPY2020-08-21P323.002020-08-04,SPY,2020-08-21,3.13,501,3.12,133,3.10,put,323.00,699,6819,330.0600,2020-08-04
SPY2020-08-21P324.002020-08-04,SPY,2020-08-21,3.37,242,3.35,225,3.32,put,324.00,5032,5850,330.0600,2020-08-04
SPY2020-08-21P325.002020-08-04,SPY,2020-08-21,3.62,16,3.61,245,3.55,put,325.00,16200,19322,330.0600,2020-08-04
SPY2020-08-21P326.002020-08-04,SPY,2020-08-21,3.90,30,3.89,150,3.83,put,326.00,1200,8413,330.0600,2020-08-04
SPY2020-08-21P327.002020-08-04,SPY,2020-08-21,4.20,30,4.19,225,4.13,put,327.00,2363,7155,330.0600,2020-08-04
SPY2020-08-21P328.002020-08-04,SPY,2020-08-21,4.53,26,4.51,225,4.52,put,328.00,4875,3273,330.0600,2020-08-04
SPY2020-08-21P329.002020-08-04,SPY,2020-08-21,4.89,74,4.87,225,4.81,put,329.00,4114,3121,330.0600,2020-08-04
SPY2020-08-21P330.002020-08-04,SPY,2020-08-21,5.27,23,5.26,225,5.25,put,330.00,5047,5291,330.0600,2020-08-04
SPY2020-08-21P331.002020-08-04,SPY,2020-08-21,5.70,24,5.68,225,5.69,put,331.00,1186,2147,330.0600,2020-08-04
SPY2020-08-21P332.002020-08-04,SPY,2020-08-21,6.16,18,6.14,25,6.23,put,332.00,699,1427,330.0600,2020-08-04
SPY2020-08-21P333.002020-08-04,SPY,2020-08-21,6.66,40,6.64,25,6.67,put,333.00,757,1863,330.0600,2020-08-04
SPY2020-08-21P334.002020-08-04,SPY,2020-08-21,7.20,139,7.17,118,7.27,put,334.00,384,3357,330.0600,2020-08-04
SPY2020-08-21P335.002020-08-04,SPY,2020-08-21,7.78,172,7.75,171,7.66,put,335.00,531,1918,330.0600,2020-08-04
SPY2020-08-21P336.002020-08-04,SPY,2020-08-21,8.39,10,8.36,100,8.56,put,336.00,375,614,330.0600,2020-08-04
SPY2020-08-21P337.002020-08-04,SPY,2020-08-21,9.06,100,9.01,50,10.13,put,337.00,27,2565,330.0600,2020-08-04
SPY2020-08-21P338.002020-08-04,SPY,2020-08-21,9.76,100,9.71,25,10.74,put,338.00,3,204,330.0600,2020-08-04
SPY2020-08-21P339.002020-08-04,SPY,2020-08-21,10.50,121,10.44,50,10.49,put,339.00,16,73,330.0600,2020-08-04
SPY2020-08-21P340.002020-08-04,SPY,2020-08-21,11.27,122,11.21,81,11.31,put,340.00,79,3266,330.0600,2020-08-04
SPY2020-08-21P341.002020-08-04,SPY,2020-08-21,12.08,100,12.01,50,13.10,put,341.00,0,140,330.0600,2020-08-04
SPY2020-08-21P342.002020-08-04,SPY,2020-08-21,12.91,25,12.85,25,14.03,put,342.00,1,38,330.0600,2020-08-04
SPY2020-08-21P343.002020-08-04,SPY,2020-08-21,13.79,20,13.70,50,14.89,put,343.00,1,39,330.0600,2020-08-04
SPY2020-08-21P344.002020-08-04,SPY,2020-08-21,14.68,20,14.60,20,15.54,put,344.00,1,20,330.0600,2020-08-04
SPY2020-08-21P345.002020-08-04,SPY,2020-08-21,15.60,200,15.49,200,16.44,put,345.00,1,170,330.0600,2020-08-04
SPY2020-08-21P346.002020-08-04,SPY,2020-08-21,16.51,15,16.43,15,17.54,put,346.00,1,61,330.0600,2020-08-04
SPY2020-08-21P347.002020-08-04,SPY,2020-08-21,17.46,10,17.35,50,18.08,put,347.00,0,11,330.0600,2020-08-04
SPY2020-08-21P348.002020-08-04,SPY,2020-08-21,18.41,10,18.30,50,26.37,put,348.00,0,7,330.0600,2020-08-04
SPY2020-08-21P349.002020-08-04,SPY,2020-08-21,19.38,50,19.27,50,19.87,put,349.00,2,165,330.0600,2020-08-04
SPY2020-08-21P350.002020-08-04,SPY,2020-08-21,20.34,10,20.22,200,21.82,put,350.00,56,626,330.0600,2020-08-04
SPY2020-08-21P351.002020-08-04,SPY,2020-08-21,21.31,10,21.21,10,27.81,put,351.00,0,15,330.0600,2020-08-04
SPY2020-08-21P352.002020-08-04,SPY,2020-08-21,22.29,10,22.18,50,28.93,put,352.00,0,6,330.0600,2020-08-04
SPY2020-08-21P353.002020-08-04,SPY,2020-08-21,23.27,10,23.16,50,29.46,put,353.00,0,20,330.0600,2020-08-04
SPY2020-08-21P354.002020-08-04,SPY,2020-08-21,24.26,10,24.15,50,31.23,put,354.00,0,2,330.0600,2020-08-04
SPY2020-08-21P355.002020-08-04,SPY,2020-08-21,25.26,10,25.14,51,27.15,put,355.00,0,32,330.0600,2020-08-04
SPY2020-08-21P356.002020-08-04,SPY,2020-08-21,26.24,10,26.12,50,27.08,put,356.00,5,10,330.0600,2020-08-04
SPY2020-08-21P357.002020-08-04,SPY,2020-08-21,27.23,10,27.12,50,31.69,put,357.00,0,2,330.0600,2020-08-04
SPY2020-08-21P358.002020-08-04,SPY,2020-08-21,28.24,50,28.11,50,36.35,put,358.00,0,3,330.0600,2020-08-04
SPY2020-08-21P359.002020-08-04,SPY,2020-08-21,29.23,10,29.11,10,0,put,359.00,0,0,330.0600,2020-08-04
SPY2020-08-21P360.002020-08-04,SPY,2020-08-21,30.23,10,30.10,66,32.00,put,360.00,0,154,330.0600,2020-08-04
SPY2020-08-21P361.002020-08-04,SPY,2020-08-21,31.23,50,31.09,50,0,put,361.00,0,0,330.0600,2020-08-04
SPY2020-08-21P362.002020-08-04,SPY,2020-08-21,32.22,10,32.10,10,0,put,362.00,0,0,330.0600,2020-08-04
SPY2020-08-21P365.002020-08-04,SPY,2020-08-21,35.23,200,35.08,58,42.74,put,365.00,0,41,330.0600,2020-08-04
SPY2020-08-21P370.002020-08-04,SPY,2020-08-21,40.23,185,40.07,97,40.70,put,370.00,0,26,330.0600,2020-08-04
SPY2020-08-21P375.002020-08-04,SPY,2020-08-21,45.23,156,45.07,148,45.70,put,375.00,0,47,330.0600,2020-08-04
SPY2020-08-21P380.002020-08-04,SPY,2020-08-21,50.23,122,50.06,141,53.37,put,380.00,0,0,330.0600,2020-08-04
SPY2020-08-21P385.002020-08-04,SPY,2020-08-21,55.20,10,55.06,84,0,put,385.00,0,0,330.0600,2020-08-04
SPY2020-08-21P390.002020-08-04,SPY,2020-08-21,60.24,200,60.06,115,73.68,put,390.00,0,0,330.0600,2020-08-04
SPY2020-08-21P395.002020-08-04,SPY,2020-08-21,65.24,143,65.03,200,0,put,395.00,0,0,330.0600,2020-08-04
SPY2020-08-21P400.002020-08-04,SPY,2020-08-21,70.28,200,70.03,200,78.80,put,400.00,0,0,330.0600,2020-08-04
SPY2020-08-21P405.002020-08-04,SPY,2020-08-21,75.28,200,75.03,200,81.79,put,405.00,0,0,330.0600,2020-08-04
SPY2020-08-21P410.002020-08-04,SPY,2020-08-21,80.28,200,80.03,200,91.47,put,410.00,0,0,330.0600,2020-08-04
SPY2020-08-21P415.002020-08-04,SPY,2020-08-21,85.28,10,85.03,10,0,put,415.00,0,0,330.0600,2020-08-04
SPY2020-08-21P420.002020-08-04,SPY,2020-08-21,90.28,10,90.03,10,95.74,put,420.00,0,1,330.0600,2020-08-04
SPY2020-08-21P425.002020-08-04,SPY,2020-08-21,95.28,10,95.03,10,96.44,put,425.00,3,1,330.0600,2020-08-04
SPY2020-08-24C190.002020-08-04,SPY,2020-08-24,140.00,10,139.72,50,0,call,190.00,0,0,330.0600,2020-08-04
SPY2020-08-24C195.002020-08-04,SPY,2020-08-24,135.01,10,134.73,50,0,call,195.00,0,0,330.0600,2020-08-04
SPY2020-08-24C200.002020-08-04,SPY,2020-08-24,130.01,10,129.73,50,0,call,200.00,0,0,330.0600,2020-08-04
SPY2020-08-24C205.002020-08-04,SPY,2020-08-24,125.01,10,124.74,50,0,call,205.00,0,0,330.0600,2020-08-04
SPY2020-08-24C210.002020-08-04,SPY,2020-08-24,120.02,10,119.74,50,0,call,210.00,0,0,330.0600,2020-08-04
SPY2020-08-24C215.002020-08-04,SPY,2020-08-24,115.03,10,114.75,50,0,call,215.00,0,0,330.0600,2020-08-04
SPY2020-08-24C220.002020-08-04,SPY,2020-08-24,110.04,10,109.76,50,0,call,220.00,0,0,330.0600,2020-08-04
SPY2020-08-24C225.002020-08-04,SPY,2020-08-24,105.04,10,104.77,50,0,call,225.00,0,0,330.0600,2020-08-04
SPY2020-08-24C230.002020-08-04,SPY,2020-08-24,100.05,10,99.78,50,0,call,230.00,0,0,330.0600,2020-08-04
SPY2020-08-24C235.002020-08-04,SPY,2020-08-24,95.06,10,94.79,50,0,call,235.00,0,0,330.0600,2020-08-04
SPY2020-08-24C240.002020-08-04,SPY,2020-08-24,90.08,10,89.80,50,0,call,240.00,0,0,330.0600,2020-08-04
SPY2020-08-24C245.002020-08-04,SPY,2020-08-24,85.09,10,84.81,50,77.82,call,245.00,0,3,330.0600,2020-08-04
SPY2020-08-24C250.002020-08-04,SPY,2020-08-24,80.09,200,79.84,200,78.86,call,250.00,1,0,330.0600,2020-08-04
SPY2020-08-24C255.002020-08-04,SPY,2020-08-24,75.11,200,74.85,200,0,call,255.00,0,0,330.0600,2020-08-04
SPY2020-08-24C260.002020-08-04,SPY,2020-08-24,70.10,51,69.91,200,0,call,260.00,0,0,330.0600,2020-08-04
SPY2020-08-24C265.002020-08-04,SPY,2020-08-24,65.13,53,64.94,172,0,call,265.00,0,0,330.0600,2020-08-04
SPY2020-08-24C270.002020-08-04,SPY,2020-08-24,60.15,69,59.95,200,0,call,270.00,0,0,330.0600,2020-08-04
SPY2020-08-24C275.002020-08-04,SPY,2020-08-24,55.18,58,54.99,200,0,call,275.00,0,0,330.0600,2020-08-04
SPY2020-08-24C280.002020-08-04,SPY,2020-08-24,50.22,58,50.06,169,0,call,280.00,0,0,330.0600,2020-08-04
SPY2020-08-24C285.002020-08-04,SPY,2020-08-24,45.28,199,45.13,79,0,call,285.00,0,0,330.0600,2020-08-04
SPY2020-08-24C289.002020-08-04,SPY,2020-08-24,41.34,50,41.17,50,36.59,call,289.00,0,0,330.0600,2020-08-04
SPY2020-08-24C290.002020-08-04,SPY,2020-08-24,40.36,53,40.19,200,39.82,call,290.00,0,8,330.0600,2020-08-04
SPY2020-08-24C291.002020-08-04,SPY,2020-08-24,39.38,50,39.24,50,0,call,291.00,0,0,330.0600,2020-08-04
SPY2020-08-24C292.002020-08-04,SPY,2020-08-24,38.40,50,38.26,50,36.90,call,292.00,0,1,330.0600,2020-08-04
SPY2020-08-24C293.002020-08-04,SPY,2020-08-24,37.42,50,37.29,50,36.95,call,293.00,0,1,330.0600,2020-08-04
SPY2020-08-24C294.002020-08-04,SPY,2020-08-24,36.45,50,36.29,50,34.74,call,294.00,0,5,330.0600,2020-08-04
SPY2020-08-24C295.002020-08-04,SPY,2020-08-24,35.48,58,35.34,200,34.65,call,295.00,0,2,330.0600,2020-08-04
SPY2020-08-24C296.002020-08-04,SPY,2020-08-24,34.51,50,34.38,50,0,call,296.00,0,0,330.0600,2020-08-04
SPY2020-08-24C297.002020-08-04,SPY,2020-08-24,33.55,50,33.41,50,0,call,297.00,0,0,330.0600,2020-08-04
SPY2020-08-24C298.002020-08-04,SPY,2020-08-24,32.58,50,32.45,50,25.36,call,298.00,0,2,330.0600,2020-08-04
SPY2020-08-24C299.002020-08-04,SPY,2020-08-24,31.62,50,31.48,50,0,call,299.00,0,0,330.0600,2020-08-04
